timestamp,machine_id,dataset,sampler,reduction_level,seed,classifier,actual_reduction,dataset_size,per_class_counts,sample_time,train_time,inference_time,macro_f1,weighted_f1,accuracy,balanced_accuracy,per_class_f1,per_class_precision,per_class_recall,confusion_matrix,class_labels,status
2026-04-19T06:10:14.243878,DTFC4CEA19385C,CICIDS2017,ClusterCentroids,0.25,42,RandomForest,0.24999931675881312,365902,"{""BENIGN"": 97933, ""Bot"": 517, ""Brute Force"": 4867, ""DDoS"": 66586, ""DoS"": 97933, ""PortScan"": 97933, ""Web Attack"": 133}",9632.720935106277,1.240858554840088,0.5664570331573486,0.9858650119653929,0.9929345050964569,0.9927909026995057,0.985173615691958,"{""BENIGN"": 0.9954374344560585, ""Bot"": 0.9977324263038548, ""Brute Force"": 0.9990403071017274, ""DDoS"": 0.9998773672500482, ""DoS"": 0.999825341070077, ""PortScan"": 0.9550137672090112, ""Web Attack"": 0.9541284403669725}","{""BENIGN"": 0.9999309887085349, ""Bot"": 1.0, ""Brute Force"": 1.0, ""DDoS"": 0.999754764573991, ""DoS"": 0.9999223662759102, ""PortScan"": 0.9141811071921484, ""Web Attack"": 1.0}","{""BENIGN"": 0.9909840863693146, ""Bot"": 0.995475113122172, ""Brute Force"": 0.9980824544582934, ""DDoS"": 1.0, ""DoS"": 0.9997283346916599, ""PortScan"": 0.9996646194478798, ""Web Attack"": 0.9122807017543859}","[[492639, 0, 0, 1, 4, 4477, 0], [1, 220, 0, 0, 0, 0, 0], [4, 0, 2082, 0, 0, 0, 0], [0, 0, 0, 28537, 0, 0, 0], [14, 0, 0, 0, 51520, 0, 0], [10, 0, 0, 6, 0, 47691, 0], [5, 0, 0, 0, 0, 0, 52]]","[""BENIGN"", ""Bot"", ""Brute Force"", ""DDoS"", ""DoS"", ""PortScan"", ""Web Attack""]",ok
2026-04-19T06:10:18.430385,DTFC4CEA19385C,CICIDS2017,ClusterCentroids,0.25,42,LogisticRegression,0.24999931675881312,365902,"{""BENIGN"": 97933, ""Bot"": 517, ""Brute Force"": 4867, ""DDoS"": 66586, ""DoS"": 97933, ""PortScan"": 97933, ""Web Attack"": 133}",9632.720935106277,0.46860337257385254,0.043521881103515625,0.6336678833717293,0.9518379464736195,0.9491409504466228,0.7027515838309375,"{""BENIGN"": 0.9676997618324913, ""Bot"": 0.04310344827586207, ""Brute Force"": 0.7420749279538905, ""DDoS"": 0.8989015491781318, ""DoS"": 0.9603089629856225, ""PortScan"": 0.8235865333761065, ""Web Attack"": 0.0}","{""BENIGN"": 0.9976247741185819, ""Bot"": 0.45454545454545453, ""Brute Force"": 0.5943450663589152, ""DDoS"": 0.8167888647038607, ""DoS"": 0.9463767569808192, ""PortScan"": 0.7022770959633299, ""Web Attack"": 0.0}","{""BENIGN"": 0.9395177431651449, ""Bot"": 0.02262443438914027, ""Brute Force"": 0.987535953978907, ""DDoS"": 0.9993692399341206, ""DoS"": 0.9746575076648426, ""PortScan"": 0.9955562076844069, ""Web Attack"": 0.0}","[[467054, 6, 1381, 5926, 2807, 19947, 0], [216, 5, 0, 0, 0, 0, 0], [17, 0, 2060, 0, 0, 9, 0], [0, 0, 0, 28519, 10, 8, 0], [664, 0, 0, 471, 50228, 171, 0], [184, 0, 0, 0, 28, 47495, 0], [31, 0, 25, 0, 1, 0, 0]]","[""BENIGN"", ""Bot"", ""Brute Force"", ""DDoS"", ""DoS"", ""PortScan"", ""Web Attack""]",ok
2026-04-19T06:10:25.810984,DTFC4CEA19385C,CICIDS2017,ClusterCentroids,0.25,42,XGBoost,0.24999931675881312,365902,"{""BENIGN"": 97933, ""Bot"": 517, ""Brute Force"": 4867, ""DDoS"": 66586, ""DoS"": 97933, ""PortScan"": 97933, ""Web Attack"": 133}",9632.720935106277,3.4390039443969727,0.17628002166748047,0.9864719532658681,0.9929558700058077,0.9928116276585738,0.9959047221747463,"{""BENIGN"": 0.9954463570351106, ""Bot"": 0.9910313901345291, ""Brute Force"": 0.9983217453847998, ""DDoS"": 0.9999824791940429, ""DoS"": 0.9999320830139617, ""PortScan"": 0.9550723767193224, ""Web Attack"": 0.9655172413793104}","{""BENIGN"": 0.9999776711405581, ""Bot"": 0.9822222222222222, ""Brute Force"": 0.9985611510791367, ""DDoS"": 0.9999649590020324, ""DoS"": 0.9999417848757107, ""PortScan"": 0.9140782187134727, ""Web Attack"": 0.9491525423728814}","{""BENIGN"": 0.9909559242116105, ""Bot"": 1.0, ""Brute Force"": 0.9980824544582934, ""DDoS"": 1.0, ""DoS"": 0.9999223813404743, ""PortScan"": 0.9999161548619699, ""Web Attack"": 0.9824561403508771}","[[492625, 3, 3, 1, 3, 4484, 2], [0, 221, 0, 0, 0, 0, 0], [4, 0, 2082, 0, 0, 0, 0], [0, 0, 0, 28537, 0, 0, 0], [3, 0, 0, 0, 51530, 0, 1], [3, 1, 0, 0, 0, 47703, 0], [1, 0, 0, 0, 0, 0, 56]]","[""BENIGN"", ""Bot"", ""Brute Force"", ""DDoS"", ""DoS"", ""PortScan"", ""Web Attack""]",ok
2026-04-19T06:10:35.256721,DTFC4CEA19385C,CICIDS2017,ClusterCentroids,0.25,42,SGD,0.24999931675881312,365902,"{""BENIGN"": 97933, ""Bot"": 517, ""Brute Force"": 4867, ""DDoS"": 66586, ""DoS"": 97933, ""PortScan"": 97933, ""Web Attack"": 133}",9632.720935106277,6.454635143280029,0.05084085464477539,0.6680853950954552,0.9722658418846369,0.9708463595015169,0.7049537818865306,"{""BENIGN"": 0.981569354630968, ""Bot"": 0.06711409395973154, ""Brute Force"": 0.7865573114622925, ""DDoS"": 0.9943204655470702, ""DoS"": 0.9826400642172555, ""PortScan"": 0.8643964758508679, ""Web Attack"": 0.0}","{""BENIGN"": 0.9978696473590901, ""Bot"": 0.12987012987012986, ""Brute Force"": 0.6749055956059046, ""DDoS"": 0.9917381300983058, ""DoS"": 0.9795044827918635, ""PortScan"": 0.7620792269294765, ""Web Attack"": 0.0}","{""BENIGN"": 0.9657930363030328, ""Bot"": 0.04524886877828054, ""Brute Force"": 0.9424736337488016, ""DDoS"": 0.9969162841223674, ""DoS"": 0.9857957853067878, ""PortScan"": 0.9984488649464439, ""Web Attack"": 0.0}","[[480116, 67, 930, 180, 1050, 14701, 77], [211, 10, 0, 0, 0, 0, 0], [120, 0, 1966, 0, 0, 0, 0], [88, 0, 0, 28449, 0, 0, 0], [521, 0, 0, 41, 50802, 170, 0], [45, 0, 0, 16, 13, 47633, 0], [40, 0, 17, 0, 0, 0, 0]]","[""BENIGN"", ""Bot"", ""Brute Force"", ""DDoS"", ""DoS"", ""PortScan"", ""Web Attack""]",ok
2026-04-19T06:10:53.340275,DTFC4CEA19385C,CICIDS2017,ClusterCentroids,0.25,42,MLP,0.24999931675881312,365902,"{""BENIGN"": 97933, ""Bot"": 517, ""Brute Force"": 4867, ""DDoS"": 66586, ""DoS"": 97933, ""PortScan"": 97933, ""Web Attack"": 133}",9632.720935106277,14.25262188911438,0.16974115371704102,0.9736005702173278,0.9925298057429834,0.9923732150629002,0.9876404237304176,"{""BENIGN"": 0.9951682912163152, ""Bot"": 0.9691629955947136, ""Brute Force"": 0.9921372408863474, ""DDoS"": 0.9999824791940429, ""DoS"": 0.9995926206133969, ""PortScan"": 0.9531774580335731, ""Web Attack"": 0.905982905982906}","{""BENIGN"": 0.9999553194254891, ""Bot"": 0.944206008583691, ""Brute Force"": 0.9862624348649929, ""DDoS"": 0.9999649590020324, ""DoS"": 0.9993018384919712, ""PortScan"": 0.9107173543619804, ""Web Attack"": 0.8833333333333333}","{""BENIGN"": 0.9904268779633127, ""Bot"": 0.995475113122172, ""Brute Force"": 0.9980824544582934, ""DDoS"": 1.0, ""DoS"": 0.9998835720107114, ""PortScan"": 0.9997903871549249, ""Web Attack"": 0.9298245614035088}","[[492362, 13, 29, 1, 35, 4675, 6], [1, 220, 0, 0, 0, 0, 0], [4, 0, 2082, 0, 0, 0, 0], [0, 0, 0, 28537, 0, 0, 0], [4, 0, 0, 0, 51528, 1, 1], [9, 0, 0, 0, 1, 47697, 0], [4, 0, 0, 0, 0, 0, 53]]","[""BENIGN"", ""Bot"", ""Brute Force"", ""DDoS"", ""DoS"", ""PortScan"", ""Web Attack""]",ok
2026-04-19T08:54:07.606760,DTFC4CEA19385C,CICIDS2017,ClusterCentroids,0.25,43,RandomForest,0.24999931675881312,365902,"{""BENIGN"": 97933, ""Bot"": 517, ""Brute Force"": 4867, ""DDoS"": 66586, ""DoS"": 97933, ""PortScan"": 97933, ""Web Attack"": 133}",9782.835732221603,1.3341660499572754,0.5881705284118652,0.9805100095566193,0.9929954215263292,0.9928578602595721,0.977592248014925,"{""BENIGN"": 0.9954765392191525, ""Bot"": 0.9977324263038548, ""Brute Force"": 0.9992804029743344, ""DDoS"": 1.0, ""DoS"": 0.9998447476178463, ""PortScan"": 0.9553481003138569, ""Web Attack"": 0.9158878504672897}","{""BENIGN"": 0.9998112935724156, ""Bot"": 1.0, ""Brute Force"": 1.0, ""DDoS"": 1.0, ""DoS"": 0.9999417747069327, ""PortScan"": 0.9157439446366782, ""Web Attack"": 0.98}","{""BENIGN"": 0.9911792098905498, ""Bot"": 0.995475113122172, ""Brute Force"": 0.99856184084372, ""DDoS"": 1.0, ""DoS"": 0.9997477393565413, ""PortScan"": 0.998532710084474, ""Web Attack"": 0.8596491228070176}","[[492736, 0, 0, 0, 1, 4383, 1], [1, 220, 0, 0, 0, 0, 0], [3, 0, 2083, 0, 0, 0, 0], [0, 0, 0, 28537, 0, 0, 0], [13, 0, 0, 0, 51521, 0, 0], [69, 0, 0, 0, 1, 47637, 0], [7, 0, 0, 0, 1, 0, 49]]","[""BENIGN"", ""Bot"", ""Brute Force"", ""DDoS"", ""DoS"", ""PortScan"", ""Web Attack""]",ok
2026-04-19T08:54:11.725635,DTFC4CEA19385C,CICIDS2017,ClusterCentroids,0.25,43,LogisticRegression,0.24999931675881312,365902,"{""BENIGN"": 97933, ""Bot"": 517, ""Brute Force"": 4867, ""DDoS"": 66586, ""DoS"": 97933, ""PortScan"": 97933, ""Web Attack"": 133}",9782.835732221603,0.4295339584350586,0.04050803184509277,0.6440874777239076,0.9675593040831574,0.9656284524991909,0.7069809582310871,"{""BENIGN"": 0.978699727329458, ""Bot"": 0.050724637681159424, ""Brute Force"": 0.666451508794578, ""DDoS"": 0.9871779342804243, ""DoS"": 0.9713924296973825, ""PortScan"": 0.8541661062843514, ""Web Attack"": 0.0}","{""BENIGN"": 0.9974435129140193, ""Bot"": 0.12727272727272726, ""Brute Force"": 0.5023108732668451, ""DDoS"": 0.9750803308949203, ""DoS"": 0.9742173471777656, ""PortScan"": 0.7463179994986212, ""Web Attack"": 0.0}","{""BENIGN"": 0.9606474077739625, ""Bot"": 0.03167420814479638, ""Brute Force"": 0.9899328859060402, ""DDoS"": 0.9995794932894138, ""DoS"": 0.9685838475569527, ""PortScan"": 0.9984488649464439, ""Web Attack"": 0.0}","[[477558, 48, 2016, 205, 1290, 16003, 1], [214, 7, 0, 0, 0, 0, 0], [14, 0, 2065, 0, 0, 7, 0], [0, 0, 0, 28525, 3, 9, 0], [924, 0, 0, 523, 49915, 172, 0], [48, 0, 0, 1, 25, 47633, 0], [24, 0, 30, 0, 3, 0, 0]]","[""BENIGN"", ""Bot"", ""Brute Force"", ""DDoS"", ""DoS"", ""PortScan"", ""Web Attack""]",ok
2026-04-19T08:54:19.053662,DTFC4CEA19385C,CICIDS2017,ClusterCentroids,0.25,43,XGBoost,0.24999931675881312,365902,"{""BENIGN"": 97933, ""Bot"": 517, ""Brute Force"": 4867, ""DDoS"": 66586, ""DoS"": 97933, ""PortScan"": 97933, ""Web Attack"": 133}",9782.835732221603,3.4162633419036865,0.16684603691101074,0.9764055685587051,0.9929740080127846,0.9928355410728833,0.985204395222097,"{""BENIGN"": 0.9954621862322003, ""Bot"": 0.9565217391304348, ""Brute Force"": 0.9990412272291467, ""DDoS"": 1.0, ""DoS"": 0.9999029823233794, ""PortScan"": 0.9553394164243457, ""Web Attack"": 0.9285714285714286}","{""BENIGN"": 0.9998437446096964, ""Bot"": 0.9205020920502092, ""Brute Force"": 0.9990412272291467, ""DDoS"": 1.0, ""DoS"": 0.9998447807528134, ""PortScan"": 0.9157103588797263, ""Web Attack"": 0.9454545454545454}","{""BENIGN"": 0.9911188624097553, ""Bot"": 0.995475113122172, ""Brute Force"": 0.9990412272291467, ""DDoS"": 1.0, ""DoS"": 0.9999611906702371, ""PortScan"": 0.9985536713689815, ""Web Attack"": 0.9122807017543859}","[[492706, 19, 2, 0, 6, 4385, 3], [1, 220, 0, 0, 0, 0, 0], [2, 0, 2084, 0, 0, 0, 0], [0, 0, 0, 28537, 0, 0, 0], [2, 0, 0, 0, 51532, 0, 0], [68, 0, 0, 0, 1, 47638, 0], [4, 0, 0, 0, 1, 0, 52]]","[""BENIGN"", ""Bot"", ""Brute Force"", ""DDoS"", ""DoS"", ""PortScan"", ""Web Attack""]",ok
2026-04-19T08:54:26.265482,DTFC4CEA19385C,CICIDS2017,ClusterCentroids,0.25,43,SGD,0.24999931675881312,365902,"{""BENIGN"": 97933, ""Bot"": 517, ""Brute Force"": 4867, ""DDoS"": 66586, ""DoS"": 97933, ""PortScan"": 97933, ""Web Attack"": 133}",9782.835732221603,4.19751763343811,0.05155634880065918,0.6675171697740788,0.972757513215821,0.9713023086010174,0.7097262320042653,"{""BENIGN"": 0.9818769340195312, ""Bot"": 0.0379746835443038, ""Brute Force"": 0.7205348615090735, ""DDoS"": 0.9931564245810056, ""DoS"": 0.9864408752327747, ""PortScan"": 0.8671663240617781, ""Web Attack"": 0.08547008547008547}","{""BENIGN"": 0.9978978461231671, ""Bot"": 0.06315789473684211, ""Brute Force"": 0.5989202921562401, ""DDoS"": 0.9895974672094076, ""DoS"": 0.9860965677719604, ""PortScan"": 0.7659516349321122, ""Web Attack"": 0.08333333333333333}","{""BENIGN"": 0.9663623142051935, ""Bot"": 0.027149321266968326, ""Brute Force"": 0.9041227229146692, ""DDoS"": 0.9967410729929566, ""DoS"": 0.986785423215741, ""PortScan"": 0.9992034711887144, ""Web Attack"": 0.08771929824561403}","[[480399, 89, 1240, 225, 713, 14400, 55], [215, 6, 0, 0, 0, 0, 0], [200, 0, 1886, 0, 0, 0, 0], [93, 0, 0, 28444, 0, 0, 0], [458, 0, 0, 57, 50853, 166, 0], [19, 0, 0, 17, 2, 47669, 0], [27, 0, 23, 0, 2, 0, 5]]","[""BENIGN"", ""Bot"", ""Brute Force"", ""DDoS"", ""DoS"", ""PortScan"", ""Web Attack""]",ok
2026-04-19T08:54:43.622502,DTFC4CEA19385C,CICIDS2017,ClusterCentroids,0.25,43,MLP,0.24999931675881312,365902,"{""BENIGN"": 97933, ""Bot"": 517, ""Brute Force"": 4867, ""DDoS"": 66586, ""DoS"": 97933, ""PortScan"": 97933, ""Web Attack"": 133}",9782.835732221603,13.525524377822876,0.16841602325439453,0.9576288866627106,0.992575723039309,0.9924210418915191,0.9771725063925543,"{""BENIGN"": 0.9951978171896316, ""Bot"": 0.9755011135857461, ""Brute Force"": 0.9890891840607211, ""DDoS"": 0.9999824791940429, ""DoS"": 0.9995828361322119, ""PortScan"": 0.953726195831459, ""Web Attack"": 0.7903225806451613}","{""BENIGN"": 0.9999390775116819, ""Bot"": 0.9605263157894737, ""Brute Force"": 0.9788732394366197, ""DDoS"": 0.9999649590020324, ""DoS"": 0.999495566808296, ""PortScan"": 0.9116151964531417, ""Web Attack"": 0.7313432835820896}","{""BENIGN"": 0.9905013065229592, ""Bot"": 0.9909502262443439, ""Brute Force"": 0.9995206136145733, ""DDoS"": 1.0, ""DoS"": 0.9996701206970156, ""PortScan"": 0.9999161548619699, ""Web Attack"": 0.8596491228070176}","[[492399, 9, 45, 1, 24, 4625, 18], [2, 219, 0, 0, 0, 0, 0], [1, 0, 2085, 0, 0, 0, 0], [0, 0, 0, 28537, 0, 0, 0], [17, 0, 0, 0, 51517, 0, 0], [4, 0, 0, 0, 0, 47703, 0], [6, 0, 0, 0, 2, 0, 49]]","[""BENIGN"", ""Bot"", ""Brute Force"", ""DDoS"", ""DoS"", ""PortScan"", ""Web Attack""]",ok
